Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
28,r43i1p1f1-MIROC6,r18i1p1f2-CNRM,r46i1p1f1-MIROC6,r5i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r25i1p1f2-CNRM,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r14i1p1f1-MIROC6,r24i1p1f2-CNRM,r22i1p1f1-MIROC6,r14i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r14i1p1f1-MIROC6,r22i1p1f1-MIROC6,r9i1p1f1-MIROC6,r39i1p1f1-MIROC6,r5i1p1f1-MIROC6,r35i1p1f1-MIROC6,r35i1p1f1-MIROC6,r2i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r30i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r22i1p1f1-MIROC6,r12i1p1f1-MIROC6,r28i1p1f1-MIROC6
29,r30i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r5i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r25i1p1f2-CNRM,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r1i1p1f2-CNRM,r7i1p1f2-CNRM,r29i1p1f1-MIROC6,r14i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r8i1p1f2-CNRM,r29i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r8i1p1f2-CNRM,r5i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r48i1p1f1-MIROC6,r19i1p1f2-CNRM,r2i1p1f2-CNRM,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r28i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r32i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r13i1p1f1-NorCPM1
30,r18i1p1f1-MIROC6,r10i1p1f1-MIROC6,r13i1p1f2-CNRM,r25i1p1f2-CNRM,r25i1p1f2-CNRM,r30i1p1f1-NorCPM1,r18i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r14i1p1f1-MIROC6,r7i1p1f2-CNRM,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r14i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r8i1p1f2-CNRM,r8i1p1f2-CNRM,r14i1p1f1-MIROC6,r29i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r22i1p1f1-EC-Earth3,r17i1p1f1-MIROC6,r31i1p1f1-MIROC6,r21i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r18i1p1f2-CNRM,r32i1p1f1-MIROC6,r22i1p1f1-MIROC6,r12i1p1f1-MIROC6,r42i1p1f1-MIROC6,r27i1p1f1-MIROC6
31,r25i1p1f2-CNRM,r5i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r22i1p1f1-MIROC6,r12i1p1f1-MIROC6,r18i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r37i1p1f1-MIROC6,r16i1p1f2-CNRM,r42i1p1f1-MIROC6,r24i1p1f2-CNRM,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r24i1p1f2-CNRM,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r15i1p1f1-MIROC6,r24i1p1f1-MIROC6,r2i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r13i1p1f2-CNRM,r30i1p1f1-MIROC6,r26i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r12i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3
32,r3i1p1f1-NorCPM1,r22i1p1f1-MIROC6,r22i1p1f1-MIROC6,r13i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f2-CNRM,r5i1p1f1-MIROC6,r5i1p1f1-MIROC6,r12i1p1f1-MIROC6,r5i1p1f1-MIROC6,r22i1p1f1-MIROC6,r16i1p1f2-CNRM,r13i1p1f1-MIROC6,r21i1p1f2-CNRM,r24i1p1f2-CNRM,r13i1p1f1-MIROC6,r24i1p1f2-CNRM,r25i1p1f1-EC-Earth3,r22i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r16i1p1f1-NorCPM1,r5i1p1f2-CNRM,r28i1p1f1-MIROC6,r2i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r13i1p1f1-NorCPM1,r22i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r17i1p1f1-MIROC6
33,r5i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f2-CNRM,r22i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r5i1p1f1-MIROC6,r16i1p1f2-CNRM,r37i1p1f1-MIROC6,r7i1p1f2-CNRM,r32i1p1f1-MIROC6,r24i1p1f2-CNRM,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r39i1p1f1-MIROC6,r49i1p1f1-MIROC6,r49i1p1f1-MIROC6,r10i1p1f2-CNRM,r16i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r50i1p1f1-MIROC6,r31i1p1f1-MIROC6,r1i1p1f1-MIROC6,r3i1p1f1-MIROC6,r22i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r13i1p1f1-MIROC6
34,r9i1p1f1-MIROC6,r16i1p1f2-CNRM,r18i1p1f2-CNRM,r18i1p1f2-CNRM,r22i1p1f1-MIROC6,r24i1p1f2-CNRM,r18i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r27i1p1f2-CNRM,r22i1p1f1-MIROC6,r42i1p1f1-MIROC6,r13i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r3i1p1f1-MIROC6,r5i1p1f2-CNRM,r2i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r2i1p1f2-CNRM,r3i1p1f1-MIROC6,r41i1p1f1-MIROC6,r45i1p1f1-MIROC6,r10i1p1f1-MIROC6,r31i1p1f1-MIROC6,r22i1p1f1-MIROC6,r26i1p1f2-CNRM,r3i1p1f1-MIROC6,r6i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r30i1p1f2-CNRM,r23i1p1f2-CNRM
35,r18i1p1f2-CNRM,r3i1p1f1-MIROC6,r16i1p1f2-CNRM,r13i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r12i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r12i1p1f1-MIROC6,r13i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r18i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r1i1p1f2-CNRM,r25i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r25i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r24i1p1f2-CNRM,r49i1p1f1-MIROC6,r5i1p1f2-CNRM,r2i1p1f2-CNRM,r5i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r26i1p1f2-CNRM,r41i1p1f1-MIROC6,r19i1p1f2-CNRM,r22i1p1f1-MIROC6,r31i1p1f1-MIROC6,r3i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6
36,r45i1p1f1-MIROC6,r8i1p1f2-CNRM,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r20i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r27i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r42i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r37i1p1f1-MIROC6,r9i1p1f1-MIROC6,r18i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r29i1p1f2-CNRM,r30i1p1f1-NorCPM1,r3i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r15i1p1f1-MIROC6,r3i1p1f1-MIROC6,r2i1p1f2-CNRM,r4i1p1f1-NorCPM1,r32i1p1f1-MIROC6,r46i1p1f1-MIROC6,r3i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r32i1p1f1-MIROC6,r6i1p1f1-MIROC6,r15i1p1f2-CNRM,r15i1p1f2-CNRM,r37i1p1f1-MIROC6,r6i1p1f1-MIROC6
37,r1i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r42i1p1f1-MIROC6,r20i1p1f1-MIROC6,r12i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r18i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r21i1p1f2-CNRM,r49i1p1f1-MIROC6,r3i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r22i1p1f1-EC-Earth3,r22i1p1f1-MIROC6,r35i1p1f1-MIROC6,r28i1p1f1-MIROC6,r18i1p1f2-CNRM,r16i1p1f1-NorCPM1,r12i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r32i1p1f1-MIROC6,r31i1p1f1-MIROC6,r26i1p1f2-CNRM,r18i1p1f2-CNRM,r31i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r47i1p1f1-MIROC6
38,r16i1p1f2-CNRM,r28i1p1f1-MIROC6,r3i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r13i1p1f2-CNRM,r25i1p1f1-EC-Earth3,r20i1p1f1-MIROC6,r18i1p1f2-CNRM,r16i1p1f2-CNRM,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r32i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r1i1p1f2-CNRM,r49i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r49i1p1f1-MIROC6,r18i1p1f2-CNRM,r30i1p1f1-NorCPM1,r22i1p1f1-EC-Earth3,r3i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r45i1p1f1-MIROC6,r13i1p1f2-CNRM,r41i1p1f1-MIROC6,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r31i1p1f1-MIROC6,r26i1p1f2-CNRM,r37i1p1f1-MIROC6,r15i1p1f2-CNRM,r16i1p1f1-NorCPM1
39,r10i1p1f1-MIROC6,r45i1p1f1-MIROC6,r28i1p1f1-MIROC6,r42i1p1f1-MIROC6,r9i1p1f1-MIROC6,r13i1p1f2-CNRM,r27i1p1f2-CNRM,r20i1p1f1-MIROC6,r42i1p1f1-MIROC6,r27i1p1f2-CNRM,r9i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r49i1p1f1-MIROC6,r49i1p1f1-MIROC6,r28i1p1f1-MIROC6,r3i1p1f1-MIROC6,r13i1p1f1-MIROC6,r49i1p1f1-MIROC6,r18i1p1f2-CNRM,r3i1p1f1-MIROC6,r8i1p1f2-CNRM,r31i1p1f1-MIROC6,r24i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r16i1p1f1-NorCPM1,r30i1p1f2-CNRM,r32i1p1f1-MIROC6,r1i1p1f1-MIROC6,r15i1p1f2-CNRM,r37i1p1f1-MIROC6,r31i1p1f1-MIROC6,r30i1p1f2-CNRM,r47i1p1f1-MIROC6,r19i1p1f2-CNRM
40,r42i1p1f1-MIROC6,r21i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r16i1p1f2-CNRM,r24i1p1f2-CNRM,r9i1p1f1-MIROC6,r42i1p1f1-MIROC6,r28i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r3i1p1f1-MIROC6,r28i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r39i1p1f1-MIROC6,r2i1p1f2-CNRM,r15i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r25i1p1f2-CNRM,r13i1p1f1-MIROC6,r3i1p1f1-MIROC6,r21i1p1f1-MIROC6,r32i1p1f1-MIROC6,r1i1p1f1-EC-Earth3,r15i1p1f2-CNRM,r37i1p1f1-MIROC6,r15i1p1f2-CNRM,r37i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r15i1p1f2-CNRM
41,r46i1p1f1-MIROC6,r9i1p1f1-MIROC6,r45i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r25i1p1f1-EC-Earth3,r42i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r42i1p1f1-MIROC6,r20i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r18i1p1f2-CNRM,r49i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r3i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r35i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r19i1p1f2-CNRM,r15i1p1f1-MIROC6,r35i1p1f1-MIROC6,r4i1p1f1-MIROC6,r3i1p1f1-MIROC6,r30i1p1f2-CNRM,r30i1p1f2-CNRM,r30i1p1f2-CNRM,r30i1p1f2-CNRM,r48i1p1f1-MIROC6,r48i1p1f1-MIROC6,r48i1p1f1-MIROC6,r29i1p1f1-NorCPM1
42,r49i1p1f1-MIROC6,r42i1p1f1-MIROC6,r13i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r20i1p1f1-MIROC6,r49i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r1i1p1f2-CNRM,r1i1p1f2-CNRM,r39i1p1f1-MIROC6,r13i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r21i1p1f1-MIROC6,r10i1p1f2-CNRM,r49i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r30i1p1f2-CNRM,r16i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r1i1p1f1-EC-Earth3,r1i1p1f1-MIROC6,r48i1p1f1-MIROC6,r30i1p1f2-CNRM,r47i1p1f1-MIROC6,r31i1p1f1-MIROC6,r48i1p1f1-MIROC6
43,r22i1p1f1-MIROC6,r25i1p1f1-EC-Earth3,r42i1p1f1-MIROC6,r3i1p1f1-MIROC6,r16i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r22i1p1f1-EC-Earth3,r28i1p1f1-MIROC6,r9i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r16i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r1i1p1f2-CNRM,r9i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r48i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r48i1p1f1-MIROC6,r48i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r15i1p1f1-NorCPM1
44,r18i1p1f1-EC-Earth3,r43i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r18i1p1f1-EC-Earth3,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6,r13i1p1f2-CNRM,r16i1p1f2-CNRM,r3i1p1f1-MIROC6,r18i1p1f2-CNRM,r15i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r3i1p1f1-MIROC6,r21i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r21i1p1f2-CNRM,r1i1p1f2-CNRM,r28i1p1f1-MIROC6,r13i1p1f1-MIROC6,r18i1p1f2-CNRM,r21i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r34i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r1i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r16i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r9i1p1f1-MIROC6
45,r38i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r21i1p1f1-MIROC6,r15i1p1f1-MIROC6,r16i1p1f2-CNRM,r15i1p1f1-MIROC6,r3i1p1f1-MIROC6,r18i1p1f2-CNRM,r15i1p1f1-MIROC6,r38i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r37i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r39i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r24i1p1f2-CNRM,r30i1p1f1-NorCPM1,r13i1p1f1-MIROC6,r29i1p1f1-MIROC6,r10i1p1f2-CNRM,r24i1p1f2-CNRM,r13i1p1f1-NorCPM1,r1i1p1f1-EC-Earth3,r15i1p1f2-CNRM,r46i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r18i1p1f2-CNRM,r9i1p1f1-MIROC6,r1i1p1f1-EC-Earth3
46,r25i1p1f1-EC-Earth3,r49i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r15i1p1f1-MIROC6,r32i1p1f1-MIROC6,r15i1p1f1-MIROC6,r3i1p1f1-MIROC6,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r3i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r18i1p1f1-MIROC6,r13i1p1f2-CNRM,r10i1p1f1-IPSL-CM6A-LR,r33i1p1f1-MIROC6,r29i1p1f2-CNRM,r21i1p1f2-CNRM,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r18i1p1f2-CNRM,r18i1p1f1-EC-Earth3,r29i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r19i1p1f2-CNRM,r29i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r1i1p1f1-EC-Earth3,r26i1p1f2-CNRM,r1i1p1f1-EC-Earth3,r12i1p1f1-NorCPM1
47,r19i1p1f1-MIROC6,r38i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r22i1p1f1-EC-Earth3,r32i1p1f1-MIROC6,r16i1p1f2-CNRM,r13i1p1f2-CNRM,r18i1p1f1-EC-Earth3,r22i1p1f2-CNRM,r32i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r13i1p1f1-NorCPM1,r29i1p1f2-CNRM,r10i1p1f1-IPSL-CM6A-LR,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r1i1p1f2-CNRM,r33i1p1f1-MIROC6,r28i1p1f1-MIROC6,r13i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r3i1p1f1-MIROC6,r22i1p1f1-MIROC6,r48i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r46i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r46i1p1f1-MIROC6,r50i1p1f1-MIROC6
48,r24i1p1f1-NorCPM1,r2i1p1f2-CNRM,r49i1p1f1-MIROC6,r45i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r21i1p1f1-MIROC6,r22i1p1f2-CNRM,r49i1p1f1-MIROC6,r3i1p1f1-MIROC6,r3i1p1f1-MIROC6,r21i1p1f1-MIROC6,r13i1p1f2-CNRM,r9i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r21i1p1f2-CNRM,r16i1p1f2-CNRM,r13i1p1f1-MIROC6,r18i1p1f2-CNRM,r33i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r50i1p1f1-MIROC6,r41i1p1f1-MIROC6,r19i1p1f2-CNRM,r19i1p1f2-CNRM,r1i1p1f1-MIROC6,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r1i1p1f1-MIROC6,r24i1p1f2-CNRM
49,r30i1p1f2-CNRM,r24i1p1f1-NorCPM1,r38i1p1f1-MIROC6,r32i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r32i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r38i1p1f1-MIROC6,r27i1p1f2-CNRM,r15i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r16i1p1f2-CNRM,r29i1p1f2-CNRM,r10i1p1f1-IPSL-CM6A-LR,r10i1p1f1-IPSL-CM6A-LR,r2i1p1f2-CNRM,r33i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r16i1p1f1-NorCPM1,r24i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r18i1p1f1-EC-Earth3,r35i1p1f1-MIROC6,r23i1p1f2-CNRM,r15i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r1i1p1f1-MIROC6,r1i1p1f1-EC-Earth3,r19i1p1f2-CNRM,r46i1p1f1-MIROC6
50,r23i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r24i1p1f2-CNRM,r21i1p1f1-MIROC6,r45i1p1f1-MIROC6,r21i1p1f1-MIROC6,r32i1p1f1-MIROC6,r32i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r22i1p1f2-CNRM,r22i1p1f2-CNRM,r15i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r13i1p1f2-CNRM,r13i1p1f2-CNRM,r13i1p1f2-CNRM,r4i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r16i1p1f2-CNRM,r22i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r17i1p1f1-MIROC6,r21i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r48i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r19i1p1f2-CNRM,r9i1p1f1-MIROC6,r1i1p1f1-MIROC6,r50i1p1f1-MIROC6,r34i1p1f1-MIROC6
51,r5i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r2i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r23i1p1f1-NorCPM1,r27i1p1f2-CNRM,r45i1p1f1-MIROC6,r45i1p1f1-MIROC6,r49i1p1f1-MIROC6,r21i1p1f1-MIROC6,r20i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r10i1p1f1-IPSL-CM6A-LR,r13i1p1f1-NorCPM1,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r33i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r18i1p1f1-NorCPM1,r18i1p1f1-EC-Earth3,r21i1p1f1-MIROC6,r16i1p1f2-CNRM,r13i1p1f2-CNRM,r18i1p1f1-EC-Earth3,r15i1p1f2-CNRM,r10i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r19i1p1f2-CNRM,r50i1p1f1-MIROC6,r34i1p1f1-MIROC6,r31i1p1f1-MIROC6
52,r4i1p1f1-NorCPM1,r13i1p1f1-MIROC6,r32i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r18i1p1f1-EC-Earth3,r18i1p1f1-EC-Earth3,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r35i1p1f1-MIROC6,r16i1p1f2-CNRM,r16i1p1f2-CNRM,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r16i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r5i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r1i1p1f1-EC-Earth3,r43i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r22i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r28i1p1f2-CNRM
53,r2i1p1f2-CNRM,r23i1p1f1-EC-Earth3,r15i1p1f1-MIROC6,r49i1p1f1-MIROC6,r45i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r22i1p1f2-CNRM,r38i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r15i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r35i1p1f1-MIROC6,r35i1p1f1-MIROC6,r21i1p1f2-CNRM,r13i1p1f2-CNRM,r30i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r5i1p1f1-IPSL-CM6A-LR,r4i1p1f1-NorCPM1,r50i1p1f1-MIROC6,r34i1p1f1-MIROC6,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r22i1p1f1-IPSL-CM6A-LR,r19i1p1f2-CNRM,r26i1p1f2-CNRM,r1i1p1f1-MIROC6
